shoeId,shoeBrand,shoeCategory,shoeColour,shoeImage,shoePrice
572,Keen,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Blue,https://i5.walmartimages.com/asr/e70555e9-5174-4995-89ab-1726b25bde5a_1.bc030cf0daccdcfa9adca8639dad0e15.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,150
573,Generic Surplus,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Yellow,https://i5.walmartimages.com/asr/8a376afe-7ba0-40f6-9b29-02469c929c35_1.8958072d9a1589cf0b36560e4fc206eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
574,Marchez Vous,"Shoes,Women's Shoes",Green,"http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7147480915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F3harnkCUWwityeDo34THAZi2hVSuI02v-14.jpg&d=4edb13b85879d96dd31f5fded341280de880c0a2,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7147481015?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FByQrYd18ZhsQxL6OzqQOb0V3M2CGJsB2-14.jpg&d=f6f5ca9bdac1872c54a0cb5f3d92122f4731ad03,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7147481215?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FqyaKdl05ef8qvuDx9irWt7LKtL9j6UIf-14.jpg&d=75dfe8574d559577c681eca3fc4dcf05419d2117,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7147481115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FlGCsbmu2a9vgbIO7x64TMd1JqwnI6uRB-14.jpg&d=47d134e34c4d3af7fa4e84da0323e5a1d747ff49,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7071365415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FWNoo4ONQ5we01pj0VyiIuaioWaDjxGRQ-14.jpg&d=d23eed15af919f0fa82420e582e22868e527602b",375
575,RJ's Fuzzies,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Chestnut,Chocolate,Pink,Sand",https://i5.walmartimages.com/asr/b214f73f-a40b-4836-adb7-e193b65e92ab_1.02e8d3907f15cad328f92eba3cb25984.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,61.99
576,Jacobies,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/1fd87ca2-7974-44de-971f-ec22a2314685_1.29beaafd7976b4b0a94cd94131b34911.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,43
577,Elizabeth and James,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Green,https://i5.walmartimages.com/asr/f3be56ad-50b1-4df9-9933-32d043422e5b_1.a8d32bfdaab8f2ab5c73703053b70cdc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,122.85
578,Vionic by Orthaheel,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Natural,https://i5.walmartimages.com/asr/eb0926a0-102e-4b12-a57d-5166d18456c2_1.27816c789c9d1e5346afd520da30a4ab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69.35
579,Circus by Sam Edelman,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/c182d713-47fc-495d-b9e9-e702765dd044_1.5abd16604da0e87c22cf59bc39373900.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
580,ECCO,Women's Shoes,Black,"http://i.ebayimg.com/images/g/dwQAAOSwl9BWHGad/s-l300.jpg,http://i.ebayimg.com/images/g/dk8AAOSw~bFWHGau/s-l64.jpg,http://i.ebayimg.com/images/g/d3AAAOSwl9BWHGah/s-l64.jpg,http://i.ebayimg.com/images/g/dwQAAOSwl9BWHGad/s-l64.jpg,http://i.ebayimg.com/images/g/JWUAAOSw5ZBWHGap/s-l64.jpg,http://i.ebayimg.com/images/g/KhEAAOSw14xWHGbw/s-l64.jpg",52
581,BL,"Women's Casual Shoes,Shoes,Women's Shoes",Red,http://c.shld.net/rpx/i/s/pi/mp/10138477/prod_6734815229?src=http%3A%2F%2Fi.ebayimg.com%2Fimages%2Fg%2F7a8AAOSwoBtW3JxC%2Fs-l1600.jpg&d=51b708214da7d2347a14322ac1dbb5c2f921dc3a,79.99
582,B.O.C,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Bronzo Suede,Blue,Black,BronzeBlack Leopard Metallic,Gold",https://i5.walmartimages.com/asr/cac360e3-77c4-4233-8edb-931f3f55393f_1.9225095c75e3c089b01c0f860547f8ec.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,44.99
583,Dr Scholls,Women's Shoes,Black,http://i.ebayimg.com/images/g/EWIAAOSwuYVWopSp/s-l300.jpg,3.98
584,Joy & Mario,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/07309cea-b20b-4d83-a594-7b594032fa7f_1.01b07f0df4da8409692836f53b5703b9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,70
585,Ed Hardy,"#6904 in,#3591 in,Shoes,#37963 in,Women's Shoes,Clothing,All Women's Shoes","Navy,Brown","https://i5.walmartimages.com/asr/39b07c49-80f8-467f-84aa-16862a6fef09_1.d70d5b89c8e1a939623dca7fdb798e0e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i5.walmartimages.com/dfw/dce07b8c-c55d/k2-_1a02f1a5-ca67-4af9-92bd-782431df572f.v1.jpg",80
586,BALLASOX,Women's Shoes,Multi-Color,http://i.ebayimg.com/images/g/rAIAAOSwAvJW-4RQ/s-l300.jpg,15
587,CL By Laundry,"Women's Shoes,Heels",Black,http://i.ebayimg.com/images/g/Af4AAOSwXSJXPJ2O/s-l300.jpg,8.99
588,Tesori,Women's Shoes,Black,http://i.ebayimg.com/images/g/LF0AAOSwGYVXBIZ1/s-l300.jpg,6.5
589,The North Face,"Shoes,Women's Boots,Women's Shoes,Clothing",Wimaraner BrownDove Grey,https://i5.walmartimages.com/asr/4f8b4e44-8871-40b0-8493-4557f2da54b6_1.32553483520c7cc8dd346705391f0116.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,160
590,Glo,"Shoes,Women's Boots,Women's Shoes",Gray,"http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691880501,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691872801,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691880601,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691880701,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691872601,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691872501,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691880301,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_691872701",49.99
591,BC Footwear,"Shoes,Women's Boots,Women's Shoes",Beige,"http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120922415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FrizvzafWn8Rn4DlUVPpUh5KgA4QQ5x0H-14.jpg&d=99c5281e75d40e859f44d32289d896aaaded3d59,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120922215?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FRrXVDcyV63Rjz7M8emixExB7HDqET9Fb-14.jpg&d=18da541a9a6d29b700474e5a75ac8ba16ce68e9e,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120922315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fm3ZFx6FAdthFXKvY3UgkZOT4cyutwB56-14.jpg&d=8acddb965fa201f3dabe8664732866740832aa92,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120922115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FPBJGg7aKo2L1ZeV4Zxtm89LHhH00Gup9-14.jpg&d=da8970041f4f8fa341ab075f9102f62fa0084892,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120922515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FM3w6QwhcHOmnn7msetIrrRdqf22vin3q-14.jpg&d=c511430213a616fa2937f007fda22a833dfae89a,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7120923115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FM3w6QwhcHOmnn7msetIrrRdqf22vin3q-14.jpg&d=c229cd1976df871c216c67d656d9b9b6abdb39eb",90
592,Skadoo,"Women's Shoes,Boots",Black,"http://i.ebayimg.com/images/g/awUAAOSw1S9Wcvzh/s-l300.jpg,http://i.ebayimg.com/00/$(KGrHqUOKicE5knqI3s-BOl)Vv240g~~_10.JPG",19.99
593,Nautilus Safety Footwear,"Steel-Toed Boots,Shoes,Safety Clothing,Women's Steel-Toed Boots,Women's Shoes",White,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222716201,110
594,Tahari,"Boots,Women's Shoes",Black,http://i.ebayimg.com/images/g/oSUAAOSwPcVVyheo/s-l300.jpg,21.99
595,Yosi Samra,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/9ea38c3a-05a1-410f-8f38-8f13eeaeba02_1.256e3b8189f859ee5cf8b3f2eaefaca7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,275
596,PRADA,"Women's Shoes,Heels",Gray,"http://i.ebayimg.com/images/g/xX8AAOSw0JpV7c03/s-l300.jpg,http://i.ebayimg.com/images/g/xX8AAOSw0JpV7c03/s-l64.jpg,http://i.ebayimg.com/images/g/pdMAAOSwiLdV7c08/s-l64.jpg,http://i.ebayimg.com/images/g/1b4AAOSwHmhV7c1B/s-l64.jpg,http://i.ebayimg.com/images/g/a~MAAOSw3ydV7c1G/s-l64.jpg,http://i.ebayimg.com/images/g/vGwAAOSwQPlV7c1L/s-l64.jpg,http://i.ebayimg.com/images/g/K3wAAOSwHjNV7c1Q/s-l64.jpg,http://i.ebayimg.com/images/g/TpgAAOSw4SlV7c1W/s-l64.jpg,http://i.ebayimg.com/images/g/BIMAAOSwFnFV7c1b/s-l64.jpg,http://i.ebayimg.com/images/g/a7AAAOSwWnFV7c1h/s-l64.jpg,http://i.ebayimg.com/images/g/cSsAAOSw3ydV7c1m/s-l64.jpg,http://i.ebayimg.com/images/g/wPQAAOSwQTVV7c1r/s-l64.jpg,http://i.ebayimg.com/images/g/CDoAAOSwFnFV7c1x/s-l64.jpg",259.95
597,Wanderlust,"Women's Shoes,Boots",Black,"http://i.ebayimg.com/images/g/IToAAOSwv9hW1y4P/s-l300.jpg,http://i.ebayimg.com/images/g/IToAAOSwv9hW1y4P/s-l64.jpg,http://i.ebayimg.com/images/g/9ZgAAOSwwpdW1y4Q/s-l64.jpg,http://i.ebayimg.com/images/g/LWMAAOSwWTRW1y4Q/s-l64.jpg,http://i.ebayimg.com/images/g/QxkAAOSwDuJW1y4Q/s-l64.jpg,http://i.ebayimg.com/images/g/o7AAAOSwxp9W1y4R/s-l64.jpg,http://i.ebayimg.com/00/z/05gAAOSwEeFVOUUq/$_10.png",37.99
598,Eric Michael lolasabbia,Women's Shoes,Gray,"http://i.ebayimg.com/images/g/ZEwAAOSwHgVW7LqG/s-l300.jpg,http://i.ebayimg.com/00/s/ODAwWDE2MDA=/z/PWoAAOSwyQtV62uc/$_10.JPG?set_11.JPG?set_id=807",42
599,Footzyrolls,"Shoes,Slip-ons,Women's Shoes,Footzyrolls",Black,http://ak1.ostkcdn.com/images/products/10455481/Footzyrolls-The-Rollable-Shoe-Black-as-Night-bcf23132-e967-46bd-8341-155c133e69de_80.jpg,21.04
600,L.K. Bennett,"Shoes,Women's Shoes",Multi-color,"http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7146778115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FUR4q42SYlPd2f3E4MmF1u6Y9ss1Zz1Vc-14.jpg&d=3006b81c64f7623addfb2525ead5b3c49fedf93f,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7069371815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FKrnv6DrbByUjjtNgQ3BetpCrkYX6VNgH-14.jpg&d=e48dc7efd22ba9b6a18ea097d524361ad0384c13,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7146778215?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FnAt1e1j6mQva1lGt5m4TT6pbHF5rpgex-14.jpg&d=b21a40a4b72569ea9701de4da8da8f324e52d29c,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7146778015?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F6gNahu0G9R6eSOqV6DsY1Qa4MeUja10F-14.jpg&d=8fdc5982b5e1dc5c987ff3e5cdeeb59b6da8442b,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7146777915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F1QaUuegGgZVKz0ZjIbp0HKgYGv4WX2V3-14.jpg&d=1ae953b8cba6b760c78e3ae7a8b380ab5f55493f",295
601,MJUS,"Women's Shoes,Boots",Black,http://i.ebayimg.com/images/g/6-IAAOSwvg9XdJR0/s-l300.jpg,21.5
602,Intaglia Designs,"Women's Casual Shoes,Women's Sandals,Shoes,Women's Shoes",Silver,"http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1291458812,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1291458912,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1291458712,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1291459012",49.99
603,Blazin Roxx,"Women's Shoes,Boots",Black  Multi,"http://i.ebayimg.com/images/g/hPkAAOSwJQdW9CGY/s-l300.jpg,http://i.ebayimg.com/images/g/hPkAAOSwJQdW9CGY/s-l64.jpg,http://i.ebayimg.com/images/g/8PEAAOSwZtJW9CFY/s-l64.jpg,http://i.ebayimg.com/images/g/dmAAAOSwoudW9CGZ/s-l64.jpg,http://i.ebayimg.com/00/s/Nzc4WDEwMDA=/z/zKYAAMXQyY1TTwDE/$_10.JPG?set_11.JPG?set_id=807",46.99
604,Lola Cruz,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/6e87fe45-1aef-4d06-ba0b-e2091ccd99f8_1.f447a470fe50dd7cf9c790eb97c4147e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,215
605,RSVP,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/41cdd5d2-6fa1-4f56-a3d8-34af2e8456d3_1.cd5b20d64c850483d2377b3074cbc474.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,70
606,Haflinger,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/aa762227-fb30-468b-8a8f-aa1c1b2fd3e5_1.62b7a9e51ffc1a0cba428902b8e29c31.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,200
607,DG Hill,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Multicolor,"https://i5.walmartimages.com/asr/695c700d-88a1-474d-a26e-0f02523c4ad2_1.1291ba47bc90a7e05e210fcdaebd95f3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/327ba6ea-6a64-4108-8330-b9e4f289a987_1.6b9721bef8ceef4ebf8da140c5f5a5ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d51508b6-361a-41ca-87aa-e0f90fce9569_1.f8a0ff14db66f2aa8205e0c227bdbc27.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1d891af2-5c0e-4ff9-8cbf-ab3d3db734ba_1.b8ed0cd9744457b757e0dc091a87101c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/bdecf377-e640-403f-944f-50134c71cb82_1.4338a1a51c8a2c457b9735116727b7fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4a00152a-e6de-4fba-9d03-cc12e2fbdf3b_1.ff31eaee3f07e1b43b3b3c99f8c3d5d2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",25
608,SKIDDERS,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Silver,Light Pink,Red,Gold,Purple,Black,Bright Pink","http://i5.walmartimages.com/dfw/dce07b8c-82b9/k2-_8d4b2c31-46ab-448a-a603-341fe53787c3.v1.jpg,https://i5.walmartimages.com/asr/18bdc5dc-05b9-4514-b526-618ea4787c43_1.9332bd32bbf63e3894c360000b288abf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",5.99
609,Gravity Defyer,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/36717224-45d2-43f3-9fb1-e066625991df_1.87a6fd04d59eab04b8fe563b5cd94f74.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,129
610,Keds,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","White,Blue,Off White",https://i5.walmartimages.com/asr/e5283c53-01a4-44f8-bce5-f7f25258f2db_1.3cbea4a3e293e0bea2ba1d9db57e0309.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,28.99
611,Bernie,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Bronze,https://i5.walmartimages.com/asr/cc01caa6-75c2-480e-8074-a04415da214b_1.aab3dd8fee85c91141832bd249a62c8e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,59.99
612,Sofft,Women's Shoes,Silver,http://i.ebayimg.com/images/g/XqYAAOSwUuFW13DJ/s-l300.jpg,45.99
613,Proxy,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/3a2127c3-86e0-4b1e-b3fc-aff1d1e5b118_1.de9b5267663d24d1e948e676b7b6293d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
614,Chase & Chloe,"Shoes,Women's Boots,Women's Shoes,Clothing","Tan,Nude,Black,Olive",https://i5.walmartimages.com/asr/0d8e59fd-41df-429c-9bb9-f3683b80921b_1.ade74d5ae70515446344cf072325e229.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,39.99
615,Mossimo,Women's Shoes,Cognac,"http://i.ebayimg.com/images/g/fPIAAOSw6dNWS1Gh/s-l300.jpg,http://i.ebayimg.com/00/$(KGrHqJ,!p4FCL9z(NeRBQl9bV(Geg~~_10.JPG?set_11.JPG?set_id=807",17.99
616,eastory,"Women's Shoes,Heels","Black,Red","http://i.ebayimg.com/images/g/n0oAAOSwEOxXPm6W/s-l300.jpg,http://i.ebayimg.com/images/g/n0oAAOSwEOxXPm6W/s-l64.jpg",49.99
617,Thorogood,"Women,Shoes",Brown,"http://ecx.images-amazon.com/images/I/41j3E5dOG8L._US40_.jpg,http://ecx.images-amazon.com/images/I/419bKqU32lL._US40_.jpg,http://ecx.images-amazon.com/images/I/41rd2K2o4OL._US40_.jpg,http://ecx.images-amazon.com/images/I/51r-v8sdIdL._US40_.jpg,http://ecx.images-amazon.com/images/I/51dhRSJZd4L._SX395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41FQmEZiHgL._US40_.jpg,http://ecx.images-amazon.com/images/I/31LLTbqh9cL._US40_.jpg,http://ecx.images-amazon.com/images/I/51dhRSJZd4L._US40_.jpg",192
618,Mercanti Fiorentini,"Women's Shoes,See more Mercanti Fiorentini Destiny Women US 7 Black F...",Black,"http://i.ebayimg.com/images/g/hOMAAOSwdzVXqcix/s-l300.jpg,http://i.ebayimg.com/thumbs/images/g/NfAAAOSw9NdXsmMx/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/kp8AAOSwoudW9P39/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/vMIAAOSwi0RXzzN4/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/cBcAAOSwhOVXdUTX/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/OdcAAOSwAuZX12ed/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/t1sAAOSw14xWOB66/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/UZcAAOSw8w1X4u7i/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/gdQAAOSwZVlXskSl/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/MycAAOSw6n5XqZmo/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/bS8AAOSw65FXril-/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/vboAAOSwgZ1Xv2sz/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/FAMAAOSw5dNWiGlE/s-l200.jpg",25.99
619,Elites,"Shoes,Wedges,Women's Shoes,Sandals","Black,Black Softy Patent","http://ak1.ostkcdn.com/images/products/84/889/P16423216.jpg,http://s1.shoes.com/images/br353/295210_366_hl.jpg,http://s2.shoes.com/images/br353/295210_366_lt.jpg,http://s2.shoes.com/images/br353/295210_366_sl.jpg,http://s1.shoes.com/images/br353/295210_366_45.jpg,http://s3.shoes.com/images/br353/295210_366_tp.jpg,http://s2.shoes.com/images/br353/295210_366_rt.jpg",139.95
620,Danner,"Women,Shoes",Black,"http://ecx.images-amazon.com/images/I/41lbfGMFV3L._US40_.jpg,http://ecx.images-amazon.com/images/I/519cEiPgvTL._US40_.jpg,http://ecx.images-amazon.com/images/I/41xs58lv2KL._US40_.jpg,http://ecx.images-amazon.com/images/I/31ddV9Qc1pL._US40_.jpg,http://ecx.images-amazon.com/images/I/51FXR0lyErL._US40_.jpg,http://ecx.images-amazon.com/images/I/518MtHr2kGL._US40_.jpg,http://ecx.images-amazon.com/images/I/518MtHr2kGL._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41briQll3DL._US40_.jpg",144.51
621,Impo,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Red,https://i5.walmartimages.com/asr/d1745f6d-319b-4ca3-8f8e-5b9e5a6760b1_1.10d6e73bea4882ba44a4c6c05ed45c45.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,79
622,Alice & Olivia,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/a582e0d7-ec3b-4208-b0fc-74f1544677cc_1.82305e102c36cb385ba2ddecf816ed07.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,345
623,Cold Front,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Tan,"https://i5.walmartimages.com/asr/92c1f3fe-a003-45a5-badb-895b1173b230_1.1df2f69971bb18de0828b332c2803b46.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/92c1f3fe-a003-45a5-badb-895b1173b230_1.3525181299bacd176710ce9bddc7bfb2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",37.88
624,NFL,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/f79cb029-d5af-4e54-800c-717b5d6b4b32_1.1e34cdfa1053aad8a57ff7c5237002ff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,100
625,MUK LUKS A LA MODE,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Pink,Black","https://i5.walmartimages.com/asr/d6db3344-ab1c-475e-a03b-b8a0d38e73e1_1.1a99a02fff9c1969db42f22fc029f0bd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/98e0462e-4c2d-4c66-aaa2-0ec9ee5e0e24_1.812b1617bf639cab1e35cf1d18048095.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4a72ca5c-3626-4385-a699-8328e4fdbfc2_1.0450bdf09c12e252075863081cada30e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c4031c62-0b57-414c-8343-8585df8c1c32_1.3347055acf5ebbdfc4082ccc99996b71.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ed0f03fb-b41a-4539-9121-167da49ea6b3_1.cc39b2df30355872100db5e35af97c98.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d6db3344-ab1c-475e-a03b-b8a0d38e73e1_1.69a4c5ea09dea32d7274afc66b99dd7f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",12.97
626,BCBG,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Bright Red,https://i5.walmartimages.com/asr/ad82f3ff-0099-442d-a819-1102743e675a_1.c3d884ff741594adabfdbbb36d72834b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,98
627,Orthofeet,"Shoes,Women's Shoes,Women's Flats","Beige,White,Black","http://c.shld.net/rpx/i/s/pi/mp/26629/prod_97665314?src=http%3A%2F%2Fwww.orthoticshop.com%2Fimages%2FD%2Forthofeet-701-black.jpg&d=8e85b5dee78e8bfd645f36bb75e258af0e894694,http://c.shld.net/rpx/i/s/pi/mp/26629/prod_97665414?src=http%3A%2F%2Fwww.orthoticshop.com%2Fimages%2FD%2Forthofeet-701-taupe-704.jpg&d=a122e2082d2b318b524674f0f9c9b3f805a3a1f0,http://c.shld.net/rpx/i/s/pi/mp/26629/prod_97665514?src=http%3A%2F%2Fwww.orthoticshop.com%2Fimages%2FD%2Forthofeet-701-white-708.jpg&d=fd3ab5d280dcf5477e4b6d6d1cd5de8fbf96283d,http://c.shld.net/rpx/i/s/pi/mp/26629/prod_98256314?src=http%3A%2F%2Fwww.orthoticshop.com%2Fimages%2FD%2Forthofeet-701-white-708.jpg&d=de572789af2d4ccc3ce02a98d5da43cb5d29676e",156.95
628,Romantic Soles,"Women's Shoes,Heels",Brown,http://i.ebayimg.com/images/g/7U4AAOSwTZ1Xm~nZ/s-l300.jpg,20.49
629,Judith,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/16b94a28-ee4a-4311-b952-713a546ad1b4_1.535bd77242f3ff1077a8c76812309e2c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,50
630,LIBERTY BLACK,"Shoes,Women's Boots,Women's Shoes",Brown,"http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7306264715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fi4NOM60X2v1YortobtW9Dcq7gyo1hC88-14.jpg&d=ed975a500c9130f1744d7c31e6a0cd154744d7b8,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7306264415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FEIT1lBXOMocPoqGNxPbFTRkiLDjJhEdr-14.jpg&d=80d0d18057c6468fb654fa3b1f7dc75ab4821e0b,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7306264615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FYaeTxOsmdNgRJ4gLqS2Af6e1qJvjIuzl-14.jpg&d=a57680f9a1d6b882f3ea216878f8334d17bcaf7b,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7306264515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FKW6ttAKZ7OXCVvyr9ASF4dFfhQC8UKVG-14.jpg&d=972e76d69dfbbcd3f4ad30a97b23889e9097bf47,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7306264815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F8abHnlfQWDJ6GrdmJy0vBV6haULrDVZO-14.jpg&d=56557f5b024e424aa0da64839e1f77cd60e9bbe8",249
